scenario_id,scenario_name,edge_id,congestion_level,time_multiplier,rain_risk,fog_risk,construction_penalty,closed
S4,dense_fog,E066,2,1.254,0,3,0,False
S4,dense_fog,E067,2,1.211,1,3,0,False
S4,dense_fog,E068,2,1.38,2,5,0,False
S4,dense_fog,E069,2,1.283,1,4,0,False
S4,dense_fog,E070,2,1.168,0,2,0,False
S4,dense_fog,E071,1,1.158,0,4,0,False
S4,dense_fog,E072,2,1.312,2,3,0,False
S4,dense_fog,E073,1,1.216,1,5,0,False
S4,dense_fog,E074,3,1.402,1,5,0,False
S4,dense_fog,E075,2,1.26,2,2,0,False
S4,dense_fog,E076,3,1.443,1,5,0,False
S4,dense_fog,E077,2,1.178,0,2,0,False
S4,dense_fog,E078,1,1.239,2,5,0,False
S4,dense_fog,E079,3,1.385,1,4,0,False
S4,dense_fog,E080,1,1.125,1,2,0,False
S4,dense_fog,E081,2,1.148,0,2,0,False
S4,dense_fog,E082,4,1.533,2,3,0,False
S4,dense_fog,E083,1,1.033,0,2,0,False
S4,dense_fog,E084,2,1.248,1,3,0,False
S4,dense_fog,E085,2,1.187,0,2,0,False
S4,dense_fog,E086,1,1.161,1,4,0,False
S4,dense_fog,E087,3,1.51,2,3,3,False
S4,dense_fog,E088,2,1.337,2,4,1,False
S4,dense_fog,E089,2,1.232,1,2,0,False
S4,dense_fog,E090,2,1.346,1,5,0,False
S4,dense_fog,E091,2,1.274,2,3,0,False
S4,dense_fog,E092,3,1.322,1,2,0,False
S4,dense_fog,E093,3,1.297,0,3,0,False
S4,dense_fog,E094,3,1.356,0,4,0,False
S4,dense_fog,E095,4,1.506,2,3,0,False
S4,dense_fog,E096,1,1.116,1,3,0,False
S4,dense_fog,E097,2,1.255,1,3,0,False
S4,dense_fog,E098,2,1.244,0,5,0,False
S4,dense_fog,E099,3,1.399,1,5,0,False
S4,dense_fog,E100,1,1.158,2,3,0,False
S4,dense_fog,E101,3,1.338,0,4,0,False
S4,dense_fog,E102,1,1.172,0,5,0,False
S4,dense_fog,E103,4,1.468,2,2,0,False
S4,dense_fog,E104,3,1.322,0,3,0,False
S4,dense_fog,E105,3,1.393,1,3,0,False
S4,dense_fog,E106,3,1.385,1,3,0,False
S4,dense_fog,E107,1,1.113,1,2,0,False
S4,dense_fog,E108,2,1.166,0,2,0,False
S4,dense_fog,E109,1,1.135,1,2,0,True
S4,dense_fog,E110,2,1.33,2,4,0,False
S4,dense_fog,E111,3,1.429,1,5,0,False
S4,dense_fog,E112,2,1.218,0,2,0,False
S4,dense_fog,E113,4,1.629,2,5,1,False
S4,dense_fog,E114,3,1.305,0,3,0,False
